,Unnamed: 0,title,author,city,country,page,city_country,city_location,country_location,city_country_location,best_location,lat,lon,address,geocoded_address,geocoded_country
148,333,Alfarrábios,José de Alencar,Rio de Janeiro,Brazil,Alfarrábios,"Rio de Janeiro, Brazil","Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, Brazil",Brazil,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, Brazil","Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, Brazil",-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, Brazil","Rio de Janeiro, Brazil",Brazil
149,334,The Man Without Qualities,Robert Musil,Vienna,Austria-Hungary,The Man Without Qualities,"Vienna, Austria-Hungary","Vienna, Austria","Hungary, Erinnerungsstraße, Brunngraben, Mauthausen, Bezirk Perg, Upper Austria, 4310, Austria",,"Vienna, Austria",48.2083537,16.3725042,"Vienna, Austria","Vienna, Austria",Austria
150,336,Girl with a Pearl Earring,Tracy Chevalier,Delft,Netherlands,Girl with a Pearl Earring (novel),"Delft, Netherlands","Delft, South Holland, Netherlands",Netherlands,"Delft, South Holland, Netherlands","Delft, South Holland, Netherlands",52.0114017,4.35839,"Delft, South Holland, Netherlands","Delft, South Holland, Netherlands",Netherlands
151,338,The Nice and the Good,Iris Murdoch,Whitehall,Dorset,The Nice and the Good,"Whitehall, Dorset","Whitehall, Westminster, Millbank, City of Westminster, Greater London, England, SW1A 2NH, United Kingdom","Dorset, England, United Kingdom","Dorset Court, Newington, Ramsgate, Westwood, Thanet, Kent, England, CT12 6PH, United Kingdom","Dorset Court, Newington, Ramsgate, Westwood, Thanet, Kent, England, CT12 6PH, United Kingdom",51.348507,1.3960232,"Dorset Court, Newington, Ramsgate, Westwood, Thanet, Kent, England, CT12 6PH, United Kingdom","Thanet, England, United Kingdom",United Kingdom
152,343,The Four Horsemen of The Apocalypse,Vicente Blasco Ibáñez,Paris,France,The Four Horsemen of the Apocalypse (Spanish novel),"Paris, France","Paris, Ile-de-France, Metropolitan France, France",France,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, Metropolitan France, France",48.8588897,2.3200410217200766,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, France",France
153,344,Bitter Fruit,Achmat Dangor,Johannesburg,South Africa,Bitter Fruit,"Johannesburg, South Africa","Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",South Africa,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa","Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.205,28.049722,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa","Johannesburg, Gauteng, South Africa",South Africa
154,345,The Bee Sting,Paul Murray,Dublin,Ireland,The Bee Sting,"Dublin, Ireland","Dublin, County Dublin, Leinster, Ireland",Ireland,"Dublin, County Dublin, Leinster, Ireland","Dublin, County Dublin, Leinster, Ireland",53.3493795,-6.2605593,"Dublin, County Dublin, Leinster, Ireland","Dublin, Ireland",Ireland
155,347,All That Matters,Wayson Choy,Vancouver,Canada,All That Matters (novel),"Vancouver, Canada","Vancouver, Metro Vancouver Regional District, British Columbia, Canada",Canada,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada","Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada","Vancouver, British Columbia, Canada",Canada
156,348,Know Ye Not Agincourt?,Leslie Barringer,Agincourt,France,Know Ye Not Agincourt?,"Agincourt, France","Agincourt, Nancy, Meurthe-et-Moselle, Grand Est, Metropolitan France, 54770, France",France,"Agincourt, Nancy, Meurthe-et-Moselle, Grand Est, Metropolitan France, 54770, France","Agincourt, Nancy, Meurthe-et-Moselle, Grand Est, Metropolitan France, 54770, France",48.7323472,6.236384,"Agincourt, Nancy, Meurthe-et-Moselle, Grand Est, Metropolitan France, 54770, France","Grand Est, France",France
157,349,World Without End,Ken Follett,South-central England (Kingsbridge and Shiring),England,World Without End (Follett novel),"South-central England (Kingsbridge and Shiring), England",,"England, United Kingdom",,"England, United Kingdom",52.5310214,-1.2649062,"England, United Kingdom","England, United Kingdom",United Kingdom
158,352,The Blind Assassin,Margaret Atwood,Port Ticonderoga and Toronto,Canada,The Blind Assassin,"Port Ticonderoga and Toronto, Canada",,Canada,,Canada,61.0666922,-107.991707,Canada,Canada,Canada
159,355,Cryptonomicon,Neal Stephenson,Philippines,Philippines,Cryptonomicon,"Philippines, Philippines",Philippines,Philippines,Philippines,Philippines,12.7503486,122.7312101,Philippines,Philippines,Philippines
160,356,The Memoirs of Aaron Burr,"['Matthew Livingston Davis', 'Aaron Burr']",New York City,United States,Burr (novel),"New York City, United States","New York, United States",United States,"New York, United States","New York, United States",40.7127281,-74.0060152,"New York, United States","New York, New York, United States",United States
161,357,Staying On,Paul Scott,Pankot,India,Staying On,"Pankot, India","pankot, Govindpur, Almora, Uttarakhand, 263655, India",India,"pankot, Govindpur, Almora, Uttarakhand, 263655, India","pankot, Govindpur, Almora, Uttarakhand, 263655, India",29.6917809,79.5766783,"pankot, Govindpur, Almora, Uttarakhand, 263655, India","Uttarakhand, India",India
162,358,Come Rack! Come Rope!,Robert Hugh Benson,England,England,Come Rack! Come Rope!,"England, England","England, United Kingdom","England, United Kingdom","England, Buch am Erlbach, Landkreis Landshut, Bavaria, 84172, Germany","England, Buch am Erlbach, Landkreis Landshut, Bavaria, 84172, Germany",48.428501,12.056571,"England, Buch am Erlbach, Landkreis Landshut, Bavaria, 84172, Germany","Bavaria, Germany",Germany
163,363,The Sweetness of Water,Nathan Harris,Old Ox,Georgia,The Sweetness of Water,"Old Ox, Georgia","Old Ox, Greaves Lane, Oxton CP, Newark and Sherwood, Nottinghamshire, England, NG22 8BN, United Kingdom","Georgia, United States",,"Old Ox, Greaves Lane, Oxton CP, Newark and Sherwood, Nottinghamshire, England, NG22 8BN, United Kingdom",53.07206365,-1.054840275974086,"Old Ox, Greaves Lane, Oxton CP, Newark and Sherwood, Nottinghamshire, England, NG22 8BN, United Kingdom","Newark and Sherwood, England, United Kingdom",United Kingdom
164,365,Normal People,Sally Rooney,Sligo,Ireland,Normal People,"Sligo, Ireland","County Sligo, Connacht, Ireland",Ireland,"County Sligo, Connacht, Ireland","County Sligo, Connacht, Ireland",54.19298605,-8.7305426729522,"County Sligo, Connacht, Ireland",Ireland,Ireland
165,367,The Good Terrorist,Doris Lessing,London,United Kingdom,The Good Terrorist,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
166,369,The Bridge on the Drina,Ivo Andrić,Višegrad,Bosnia and Herzegovina,The Bridge on the Drina,"Višegrad, Bosnia and Herzegovina","Višegrad, Visegrad municipality, Republika Srpska, 73240, Bosnia and Herzegovina",Bosnia and Herzegovina,"Višegrad, Visegrad municipality, Republika Srpska, 73240, Bosnia and Herzegovina","Višegrad, Visegrad municipality, Republika Srpska, 73240, Bosnia and Herzegovina",43.7864291,19.294097,"Višegrad, Visegrad municipality, Republika Srpska, 73240, Bosnia and Herzegovina","Republika Srpska, Bosnia and Herzegovina",Bosnia and Herzegovina
167,371,The Orchard on Fire,Shena Mackay,Stonebridge,Kent,The Orchard on Fire,"Stonebridge, Kent","Stonebridge, Wretham, East Wretham, Breckland District, Norfolk, England, IP24 1QS, United Kingdom","Kent, England, United Kingdom","Stonebridge, Brook, Ashford, Kent, England, TN25 5PJ, United Kingdom","Stonebridge, Brook, Ashford, Kent, England, TN25 5PJ, United Kingdom",51.1595171,0.9506735,"Stonebridge, Brook, Ashford, Kent, England, TN25 5PJ, United Kingdom","England, United Kingdom",United Kingdom
168,372,The Blackwater Lightship,Colm Tóibín,Dublin,Ireland,The Blackwater Lightship,"Dublin, Ireland","Dublin, County Dublin, Leinster, Ireland",Ireland,"Dublin, County Dublin, Leinster, Ireland","Dublin, County Dublin, Leinster, Ireland",53.3493795,-6.2605593,"Dublin, County Dublin, Leinster, Ireland","Dublin, Ireland",Ireland
169,374,A Disaffection,James Kelman,Glasgow,Scotland,A Disaffection,"Glasgow, Scotland","Glasgow, Glasgow City, Scotland, G2 1DY, United Kingdom","Scotland, United Kingdom","Glasgow, Glasgow City, Scotland, G2 1DY, United Kingdom","Glasgow, Glasgow City, Scotland, G2 1DY, United Kingdom",55.861155,-4.2501687,"Glasgow, Glasgow City, Scotland, G2 1DY, United Kingdom","Glasgow, Scotland, United Kingdom",United Kingdom
170,375,The Covenant,James Michener,South Africa,South Africa,The Covenant (novel),"South Africa, South Africa",South Africa,South Africa,South Africa,South Africa,-28.8166236,24.991639,South Africa,South Africa,South Africa
171,380,Goat Song,Frank Yerby,Sparta,Greece,Goat Song,"Sparta, Greece","Sparta, Άγιδος, Community of Sparta, Municipal Unit of Sparta, Municipality of Sparta, Laconia Regional Unit, Peloponnese Region, Peloponnese, Western Greece and the Ionian, 231 00, Greece",Greece,"Sparta, Άγιδος, Community of Sparta, Municipal Unit of Sparta, Municipality of Sparta, Laconia Regional Unit, Peloponnese Region, Peloponnese, Western Greece and the Ionian, 231 00, Greece","Sparta, Άγιδος, Community of Sparta, Municipal Unit of Sparta, Municipality of Sparta, Laconia Regional Unit, Peloponnese Region, Peloponnese, Western Greece and the Ionian, 231 00, Greece",37.08114525,22.42486178272022,"Sparta, Άγιδος, Community of Sparta, Municipal Unit of Sparta, Municipality of Sparta, Laconia Regional Unit, Peloponnese Region, Peloponnese, Western Greece and the Ionian, 231 00, Greece","Municipal Unit of Sparta, Peloponnese, Western Greece and the Ionian, Greece",Greece
172,381,In the Skin of a Lion,Michael Ondaatje,Toronto,Canada,In the Skin of a Lion,"Toronto, Canada","Toronto, Golden Horseshoe, Ontario, Canada",Canada,"Toronto, Golden Horseshoe, Ontario, Canada","Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347,"Toronto, Golden Horseshoe, Ontario, Canada","Toronto, Ontario, Canada",Canada
173,384,Micah Clarke,Arthur Conan Doyle,Sedgemoor,England,Micah Clarke,"Sedgemoor, England","Sedgemoor, Somerset, England, United Kingdom","England, United Kingdom","Sedgemoor, Somerset, England, United Kingdom","Sedgemoor, Somerset, England, United Kingdom",51.1868339,-2.96842123193061,"Sedgemoor, Somerset, England, United Kingdom","England, United Kingdom",United Kingdom
174,385,Middlesex,Jeffrey Eugenides,Detroit,United States,Middlesex (novel),"Detroit, United States","Detroit, Wayne County, Michigan, United States",United States,"Detroit, Wayne County, Michigan, United States","Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403,"Detroit, Wayne County, Michigan, United States","Detroit, Michigan, United States",United States
175,386,Il Gattopardo,Giuseppe Tomasi di Lampedusa,Palma di Montechiaro and Santa Margherita Belice (Donnafugata),"Sicily, Italy",Il Gattopardo,"Palma di Montechiaro and Santa Margherita Belice (Donnafugata), Sicily, Italy",,"Sicily, Italy",,"Sicily, Italy",37.587794,14.155048,"Sicily, Italy","Sicily, Italy",Italy
176,388,Prince of Foxes,C.S. Forester,Rome,Italy,Prince of Foxes,"Rome, Italy","Rome, Roma Capitale, Lazio, Italy",Italy,"Rome, Roma Capitale, Lazio, Italy","Rome, Roma Capitale, Lazio, Italy",41.8933203,12.4829321,"Rome, Roma Capitale, Lazio, Italy","Rome, Lazio, Italy",Italy
177,391,Danza del principe Genji,Murasaki Shikibu,Lucca,Italy,The Tale of Genji,"Lucca, Italy","Lucca, Tuscany, Italy",Italy,"Lucca, Tuscany, Italy","Lucca, Tuscany, Italy",43.8428381,10.502876,"Lucca, Tuscany, Italy","Lucca, Tuscany, Italy",Italy
178,392,Arthur & George,Julian Barnes,Birmingham,England,Arthur & George,"Birmingham, England","Birmingham, West Midlands Combined Authority, England, United Kingdom","England, United Kingdom","Birmingham, West Midlands Combined Authority, England, United Kingdom","Birmingham, West Midlands Combined Authority, England, United Kingdom",52.4796992,-1.9026911,"Birmingham, West Midlands Combined Authority, England, United Kingdom","Birmingham, England, United Kingdom",United Kingdom
179,393,Kamienie na szaniec,Aleksander Kamiński,Warsaw,Poland,Kamienie na szaniec,"Warsaw, Poland","Warsaw, Masovian Voivodeship, Poland",Poland,"Warsaw, Masovian Voivodeship, Poland","Warsaw, Masovian Voivodeship, Poland",52.2337172,21.071432235636493,"Warsaw, Masovian Voivodeship, Poland","Masovian Voivodeship, Poland",Poland
180,395,Shadow Country,Peter Matthiessen,Chokoloskee Island,United States,Shadow Country,"Chokoloskee Island, United States","Chokoloskee Island, Chokoloskee, Collier County, Florida, United States",United States,"Chokoloskee Island, Chokoloskee, Collier County, Florida, United States","Chokoloskee Island, Chokoloskee, Collier County, Florida, United States",25.8238706,-81.35972717542958,"Chokoloskee Island, Chokoloskee, Collier County, Florida, United States","Florida, United States",United States
181,396,Morgan's Run,Colleen McCullough,Norfolk Island,Australia,Morgan's Run,"Norfolk Island, Australia","Norfolk Island, Australia",Australia,"Norfolk Island, Australia","Norfolk Island, Australia",-29.0328038,167.9483137,"Norfolk Island, Australia",Australia,Australia
182,397,Laura Blundy,Julie Myerson,London,United Kingdom,Laura Blundy,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
183,398,A Council of Dolls,Mona Susan Power (Standing Rock Sioux),Minneapolis,United States,A Council of Dolls,"Minneapolis, United States","Minneapolis, Hennepin County, Minnesota, United States",United States,"Minneapolis, Hennepin County, Minnesota, United States","Minneapolis, Hennepin County, Minnesota, United States",44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States","Minneapolis, Minnesota, United States",United States
184,400,The Folding Star,Alan Hollinghurst,Ostend,Belgium,The Folding Star,"Ostend, Belgium","Ostend, West Flanders, Flanders, 8400, Belgium",Belgium,"Ostend, West Flanders, Flanders, 8400, Belgium","Ostend, West Flanders, Flanders, 8400, Belgium",51.2258565,2.919496,"Ostend, West Flanders, Flanders, 8400, Belgium","Ostend, West Flanders, Belgium",Belgium
185,402,The Power and the Glory,Graham Greene,Tabasco,Mexico,The Power and the Glory,"Tabasco, Mexico","Tabasco, Mexico",Mexico,"Tabasco, Mexico","Tabasco, Mexico",17.9999288,-92.6681659,"Tabasco, Mexico","Tabasco, Mexico",Mexico
186,403,Os Sertões,Euclides da Cunha,Canudos,Brazil,Os Sertões,"Canudos, Brazil","Canudos, Região Geográfica Imediata de Euclides da Cunha, Região Geográfica Intermediária de Paulo Afonso, Bahia, Northeast Region, Brazil",Brazil,"Canudos, Região Geográfica Imediata de Euclides da Cunha, Região Geográfica Intermediária de Paulo Afonso, Bahia, Northeast Region, Brazil","Canudos, Região Geográfica Imediata de Euclides da Cunha, Região Geográfica Intermediária de Paulo Afonso, Bahia, Northeast Region, Brazil",-9.8948692,-39.0266244,"Canudos, Região Geográfica Imediata de Euclides da Cunha, Região Geográfica Intermediária de Paulo Afonso, Bahia, Northeast Region, Brazil","Bahia, Brazil",Brazil
187,404,The Siege of Krishnapur,J. G. Farrell,Krishnapur,India,The Siege of Krishnapur,"Krishnapur, India","Krishnapur, Krishnpur, Maihar Tahsil, Maihar, Madhya Pradesh, India",India,"Krishnapur, Chandurbazar, Amravati, Maharashtra, India","Krishnapur, Chandurbazar, Amravati, Maharashtra, India",21.1430953,77.63621794265444,"Krishnapur, Chandurbazar, Amravati, Maharashtra, India","Maharashtra, India",India
188,412,Number the Stars,Lois Lowry,Copenhagen,Denmark,Number the Stars,"Copenhagen, Denmark","Copenhagen, Copenhagen Municipality, Indre By, Capital Region of Denmark, 1357, Denmark",Denmark,"Copenhagen, Copenhagen Municipality, Indre By, Capital Region of Denmark, 1357, Denmark","Copenhagen, Copenhagen Municipality, Indre By, Capital Region of Denmark, 1357, Denmark",55.6867243,12.5700724,"Copenhagen, Copenhagen Municipality, Indre By, Capital Region of Denmark, 1357, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Denmark
189,413,Year of Wonders,Geraldine Brooks,Eyam,England,Year of Wonders,"Eyam, England","Eyam CP, Derbyshire Dales, Derbyshire, England, United Kingdom","England, United Kingdom","Eyam CP, Derbyshire Dales, Derbyshire, England, United Kingdom","Eyam CP, Derbyshire Dales, Derbyshire, England, United Kingdom",53.2837249,-1.6725141,"Eyam CP, Derbyshire Dales, Derbyshire, England, United Kingdom","Derbyshire Dales, England, United Kingdom",United Kingdom
190,416,Life & Times of Michael K,J. M. Coetzee,Cape Town,South Africa,Life & Times of Michael K,"Cape Town, South Africa","Cape Town, City of Cape Town, Western Cape, 8001, South Africa",South Africa,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa","Cape Town, City of Cape Town, Western Cape, 8001, South Africa",-33.928992,18.417396,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa","Cape Town, Western Cape, South Africa",South Africa
191,418,The Lowland,Jhumpa Lahiri,Rhode Island,USA,The Lowland,"Rhode Island, USA","Rhode Island, United States",United States,"Rhode Island, United States","Rhode Island, United States",41.7962409,-71.5992372,"Rhode Island, United States","Rhode Island, United States",United States
192,421,The Silver Branch,Rosemary Sutcliff,Rutupiae,Roman Britain,The Silver Branch (Sutcliff novel),"Rutupiae, Roman Britain","Richborough Fort, Richborough Road, Ash, Richborough, Dover, Kent, England, CT13 9JQ, United Kingdom",,,"Richborough Fort, Richborough Road, Ash, Richborough, Dover, Kent, England, CT13 9JQ, United Kingdom",51.2929004,1.331838768134172,"Richborough Fort, Richborough Road, Ash, Richborough, Dover, Kent, England, CT13 9JQ, United Kingdom","England, United Kingdom",United Kingdom
193,422,Midnight's Children,Salman Rushdie,"Multiple cities including Bombay, Lahore and Dhaka (and various other cities in India and Pakistan)",India,Midnight's Children,"Multiple cities including Bombay, Lahore and Dhaka (and various other cities in India and Pakistan), India",,India,,India,22.3511148,78.6677428,India,India,India
194,423,"Valperga; or, The Life and Adventures of Castruccio, Prince of Lucca",Mary Shelley,Lucca,Italy,Valperga (novel),"Lucca, Italy","Lucca, Tuscany, Italy",Italy,"Lucca, Tuscany, Italy","Lucca, Tuscany, Italy",43.8428381,10.502876,"Lucca, Tuscany, Italy","Lucca, Tuscany, Italy",Italy
195,425,An Officer and a Spy,Robert Harris,Paris,France,An Officer and a Spy,"Paris, France","Paris, Ile-de-France, Metropolitan France, France",France,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, Metropolitan France, France",48.8588897,2.3200410217200766,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, France",France
196,428,What Was Lost,Catherine O'Flynn,Birmingham,England,What Was Lost,"Birmingham, England","Birmingham, West Midlands Combined Authority, England, United Kingdom","England, United Kingdom","Birmingham, West Midlands Combined Authority, England, United Kingdom","Birmingham, West Midlands Combined Authority, England, United Kingdom",52.4796992,-1.9026911,"Birmingham, West Midlands Combined Authority, England, United Kingdom","Birmingham, England, United Kingdom",United Kingdom
197,429,"Tengo miedo, torero",Pedro Lemebel,Santiago,Chile,My Tender Matador,"Santiago, Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile",Chile,"Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile",-33.4377756,-70.6504502,"Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","Santiago, Santiago Metropolitan Region, Chile",Chile
198,432,On Heroes and Tombs,Ernesto Sabato,Buenos Aires,Argentina,On Heroes and Tombs,"Buenos Aires, Argentina","Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina",Argentina,"Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina",-34.6073387,-58.4432852,"Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","Buenos Aires, Autonomous City of Buenos Aires, Argentina",Argentina
199,434,The Stronghold,Mollie Hunter,Mainland,Orkney Islands,The Stronghold,"Mainland, Orkney Islands","Mainland, Orkney Islands, Scotland, United Kingdom","Orkney Islands, Scotland, United Kingdom","Mainland, Orkney Islands, Scotland, United Kingdom","Mainland, Orkney Islands, Scotland, United Kingdom",59.013374299999995,-3.231491934503152,"Mainland, Orkney Islands, Scotland, United Kingdom","Scotland, United Kingdom",United Kingdom
200,437,The Eagle's Conquest,Simon Scarrow,"Gesoriacum, Isle of Thanet",Roman Empire,Under the Eagle,"Gesoriacum, Isle of Thanet, Roman Empire",,"New Lotus House, 485, Roman Road, Old Ford, Bow, London Borough of Tower Hamlets, London, Greater London, England, E3 5LX, United Kingdom",,"New Lotus House, 485, Roman Road, Old Ford, Bow, London Borough of Tower Hamlets, London, Greater London, England, E3 5LX, United Kingdom",51.5322382,-0.033679,"New Lotus House, 485, Roman Road, Old Ford, Bow, London Borough of Tower Hamlets, London, Greater London, England, E3 5LX, United Kingdom","London, England, United Kingdom",United Kingdom
201,439,Dark Cloud,Gary Jennings,Tenochtítlan,Mexico,Aztec (novel),"Tenochtítlan, Mexico","Tenochtitlan, Durango, Municipio de Durango, Durango, 34234, Mexico",Mexico,"Tenochtitlan, Durango, Municipio de Durango, Durango, 34234, Mexico","Tenochtitlan, Durango, Municipio de Durango, Durango, 34234, Mexico",24.0769214,-104.5843863,"Tenochtitlan, Durango, Municipio de Durango, Durango, 34234, Mexico","Durango, Durango, Mexico",Mexico
202,440,The Stars in the Bright Sky,Alan Warner,London,United Kingdom,The Stars in the Bright Sky,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
203,443,The Athenian Murders,José Carlos Somoza,Athens,Greece,The Athenian Murders,"Athens, Greece","Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 105 57, Greece",Greece,"Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 105 57, Greece","Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 105 57, Greece",37.9755648,23.7348324,"Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 105 57, Greece","Athens, Attica, Greece",Greece
204,444,The Lymond Chronicles,['Dorothy Dunnett'],Paris,France,Lymond Chronicles,"Paris, France","Paris, Ile-de-France, Metropolitan France, France",France,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, Metropolitan France, France",48.8588897,2.3200410217200766,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, France",France
205,446,The Jade Peony,Wayson Choy,Vancouver,Canada,The Jade Peony,"Vancouver, Canada","Vancouver, Metro Vancouver Regional District, British Columbia, Canada",Canada,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada","Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada","Vancouver, British Columbia, Canada",Canada
206,447,Life and Fate,Vasily Grossman,Stalingrad,Soviet Union,Life and Fate,"Stalingrad, Soviet Union","Volgograd, Volgograd Oblast, Southern Federal District, 400066, Russia","Soviet Union, Kardenweg, Mauthausen, Bezirk Perg, Upper Austria, 4310, Austria",,"Volgograd, Volgograd Oblast, Southern Federal District, 400066, Russia",48.7081906,44.5153353,"Volgograd, Volgograd Oblast, Southern Federal District, 400066, Russia","Volgograd, Volgograd Oblast, Russia",Russia
207,448,Doctor Zhivago,Boris Pasternak,Yuriatin (Perm),Russia,Doctor Zhivago (novel),"Yuriatin (Perm), Russia",,Russia,,Russia,64.6863136,97.7453061,Russia,Russia,Russia
208,449,Frankissstein: A Love Story,Jeanette Winterson,Geneva,Switzerland,Frankissstein,"Geneva, Switzerland","Geneva, Switzerland",Switzerland,"Geneva, Switzerland","Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland","Geneva, Geneva, Switzerland",Switzerland
209,450,Heat and Dust,Ruth Prawer Jhabvala,Satipur,India,Heat and Dust,"Satipur, India",,India,,India,22.3511148,78.6677428,India,India,India
210,452,The Thorn Birds,Colleen McCullough,Drogheda,Australia,The Thorn Birds,"Drogheda, Australia","Drogheda, County Louth, Leinster, Ireland",Australia,"Drogheda Forest Road, Chatham Valley, Oberon Council, New South Wales, 2787, Australia","Drogheda Forest Road, Chatham Valley, Oberon Council, New South Wales, 2787, Australia",-33.8822325,149.8716946,"Drogheda Forest Road, Chatham Valley, Oberon Council, New South Wales, 2787, Australia","New South Wales, Australia",Australia
211,454,Lazarillo de Tormes,Anonymous,Toledo,Spain,Lazarillo de Tormes,"Toledo, Spain","Toledo, Castile-La Mancha, Spain",Spain,"Toledo, Castile-La Mancha, Spain","Toledo, Castile-La Mancha, Spain",39.8560597,-4.0239356,"Toledo, Castile-La Mancha, Spain","Toledo, Toledo, Castile-La Mancha, Spain",Spain
212,460,Gossip from the Forest,Thomas Keneally,Compiègne,France,Gossip from the Forest,"Compiègne, France","Compiègne, Oise, Hauts-de-France, Metropolitan France, 60200, France",France,"Compiègne, Oise, Hauts-de-France, Metropolitan France, 60200, France","Compiègne, Oise, Hauts-de-France, Metropolitan France, 60200, France",49.4179497,2.8263171,"Compiègne, Oise, Hauts-de-France, Metropolitan France, 60200, France","Hauts-de-France, France",France
213,463,Lincoln,Gore Vidal,Washington D.C.,United States,Lincoln (novel),"Washington D.C., United States","Washington, District of Columbia, United States",United States,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",38.8950368,-77.0365427,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",United States
214,464,The Prague Cemetery,Umberto Eco,Paris,France,The Prague Cemetery,"Paris, France","Paris, Ile-de-France, Metropolitan France, France",France,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, Metropolitan France, France",48.8588897,2.3200410217200766,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, France",France
215,465,Ireland: Awakening,Edward Rutherfurd,Ireland,Ireland,Ireland: Awakening,"Ireland, Ireland",Ireland,Ireland,Ireland,Ireland,52.865196,-7.9794599,Ireland,Ireland,Ireland
216,466,Peony,Pearl S. Buck,Kaifeng,China,Peony (novel),"Kaifeng, China","Kaifeng, Henan, China",China,"Kaifeng, Henan, China","Kaifeng, Henan, China",34.604167,114.497222,"Kaifeng, Henan, China","Henan, China",China
217,467,Half-Blood Blues,Esi Edugyan,Berlin,Germany,Half-Blood Blues,"Berlin, Germany","Berlin, Germany",Germany,"Berlin, Germany","Berlin, Germany",52.5108638,13.3989421,"Berlin, Germany","Berlin, Germany",Germany
218,468,From A to X,John Berger,Suse,Unknown,From A to X,"Suse, Unknown","Susa, Torino, Piedmont, Italy","Unknown, Gurh Tahsil, Rewa, Madhya Pradesh, India",,"Susa, Torino, Piedmont, Italy",45.1372115,7.0539789,"Susa, Torino, Piedmont, Italy","Piedmont, Italy",Italy
